user,date,time,text
SUNY,2023-05-03,20:42:59,"Thanks to the bold vision laid out by @GovKathyHochul, the NYS budget provides a roadmap for ensuring #SUNY is the best system of public higher education in the country—and furthering SUNY's legacy of equity and excellence for every student."
MeadGLax,2023-05-03,20:40:48,Woke up League Champs 🥍🤠🤘🏼❤️‍🔥 Proud of this group always! Their dedication to making their mark as a first year program is inspiring and unmatched. Excited to see what else this crew is capable of! #meadglax #meadmavericks #leaguechamps #keeprolling #hornsup #svvsd https://t.co/ewfmmkYmJK
QCSpotlight,2023-05-03,20:35:40,"Podcast 1 is filmed!
Be ready this Friday as we dive into our expectations for the Sabres and Bills and talk a little about the NFL Draft! #nfl #NHL #BuffaloBills #buffalosabres"
Mr_Al_Dixon,2023-05-03,20:34:45,"@USFSoftball Guess who's hosting the @American_SBall tournament.
#GoBulls #HornsUp 🤘"
Sweasy187,2023-05-03,20:31:56,@NigelSmith_25 Hookem and #hornsup
UBPharm,2023-05-03,20:30:00,"Congratulations Ashley Woodruff, PharmD, on being elected Chair-elect of the @AACPharmacy Technology in Pharmacy Education and Learning Special Interest Group (TIPEL SIG)!

Read more at https://t.co/86ErggtFN4

#UBuffalo #PharmD #Pharmacy #PharmacySchool https://t.co/EFUpasA9WC"
QCSpotlight,2023-05-03,20:29:34,"The Great Dhane! @NLLBandits 
#nll #Buffalo https://t.co/0aFIOetHWW"
HolcombFootball,2023-05-03,20:29:19,Thank you Skeeter's Body Shop for renewing your banner sponsorship! We appreciate your support of the HHS football program! #HornsUp #Team https://t.co/nS9HAe7Jar
h_schaer,2023-05-03,20:28:25,"Liebe/r Zensor/in, glaubst du, dass deine Mit-Studis das #NWort in einer wissenschtl. Publikation nicht selber einordnen können? 🤔Etwas weniger ikonoklastischer Eifer würde der Diskussion bestimmt nicht schaden. #UB #UniBasel https://t.co/XyZ8PX6ypt"
HERDchronicles,2023-05-03,20:28:22,"#OTD in 1988, after the #Bisons came back from a 6-0 deficit to tie the game in the eighth inning, when manager Rocky Bridges called for a suicide squeeze. Jim Reboulet executed perfectly, and #Buffalo beat Nashville 7-6. https://t.co/xUgKeHocxv"
FrontendLA,2023-05-03,20:23:00,#Buffalo #jobs #hiring #opportunity @ Goldlline Solutions | Equipment Engineer https://t.co/7Si8LW0ymE
BillsNewsNow,2023-05-03,20:21:00,Brandon Beane details how Bills-Jaguars first-round trade went down #BuffaloBillsFootball #BillsMafia #Buffalony #GoBills https://t.co/DX2yxvJe7s
USFSoftball,2023-05-03,20:16:27,"There's no place like home 💚💛

#HornsUp🤘 x #BucStrong https://t.co/OOy0FTjkVH"
LipscombMSOC,2023-05-03,20:16:27,"Happy Birthday 🎉🎉 to assistant coach Matt Horth‼️

#IntoTheStorm ⛈ l #HornsUp 🤘 https://t.co/Jfpvulirqw"
BillsNewsNow,2023-05-03,20:16:00,"Pro Football Hall of Famer, Buffalo Bills legend Thomas to speak at PAL breakfast #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/b6RaZwi9Kn"
Peto23Rock,2023-05-03,20:15:54,"Return of the Conquering Hero by Scott Gustafson
#Dragon #Tales #fantasyart #HornsUp #Fantastico https://t.co/PKS68w12lT"
BillsNewsNow,2023-05-03,20:11:00,Pete Davidson's SNL return pulled due to writers' strike #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/lnzbMkfaJj
MidlandUMLax,2023-05-03,20:08:47,"Warriors! We’re excited to gain another great commitment out of Omaha! Join us in welcoming Leland Thiel from Millard North High School to our incoming class! 👏

Leland, welcome to Warrior Nation! 🤘 #hornsup #warriornation #committed #lacrosse #naia #lax https://t.co/dwLX1j9X68"
SUNYPolyInst,2023-05-03,20:05:08,SUNY Poly's Wildcat Esports Rocket League team took home the school's first title win at the SUNY Esports Championships in Brooklyn last weekend. https://t.co/TH1GLAQcEw #sunypoly #esports #suny https://t.co/QMJIbaTCro
UB_LawClinics,2023-05-03,20:04:59,It is believed that this is the first time that a law school has undertaken the task of providing the general public with a comprehensive yet digestible playbook for a publicly funded sports facility project. #UBLawResponds #UBuffaloLaw #UBuffalo @NellieDrew1
UBGSE,2023-05-03,20:01:47,"Celebrating the #UBuffalo Teacher Residency Program with Resident Daniela Edinger!  Knowing that she belongs in the classroom, she declared ESOL the best path to return to teaching because she finds great value in teaching English to those who need it. 📚📖📝  

#UBGSE https://t.co/3Ova1wALPI"
DagogetaTv,2023-05-03,19:51:06,"Latest 🔥🔥 from @ynx716 &amp; @Aaqil_ali_el ""Victory"" tune in‼️
#MtVernon #Buffalo https://t.co/UQYo2aLgn6 support #indiehiphop"
raw_chili,2023-05-03,19:41:04,"New #Sabres signing Viktor Neuchev carried his MHL team so hard last season it’s not even funny, he’s o ... 
 
https://t.co/C9x2dGjONP
 
#Buffalo #BuffaloSabres #Hockey #IceHockey #NationalHockeyLeague #NewYork #NHL #NHLEasternConference #NHLEasternConferenceAtlanticDivision https://t.co/pUs96z5K9k"
PVVikingNews,2023-05-03,19:40:44,Best of luck to PV Boys Golf as they tee it up in an EAL showdown at Gold Hills in Redding today. LET'S GO VIKES! #hornsup https://t.co/a6V8ezHZJd
buffaloenv,2023-05-03,19:30:31,#moldremediation #moldremoval #buffalony
ConnieAnnKirk,2023-05-03,19:22:24,"RT for a #baseball fan I know. ⚾️🧢#RobertRedford said in an interview it was one of his favorites as well, partly because he had always wanted to be a ball player -- got to live his dream through #cinema #film #acting. #Buffalo #WarMemorialStadium https://t.co/TTZGaXm1tN"
PlayerLonely77,2023-05-03,19:14:53,"NEW GAME Wild Bison Charge!  
GAMDOM https://t.co/eEFRKWN8ZU
KICK https://t.co/6HNM1LDXTu
DISCORD https://t.co/O3fANF19Yk
LINKTREE https://t.co/WTIYMNOwge
@gamdom @KickStreaming @PragmaticPlay
#slots #casino #casinoonline #Giveaways #WildBisonCharge #Wild #Bison #Buffalo https://t.co/id3csbV5kg"
BillsNewsNow,2023-05-03,19:11:09,Bills GM Brandon Beane details tense trade talk with Trent Baalke #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/XZ1KdrIjoW
JeffPrevalTV,2023-05-03,19:10:42,La Ventana Del Sabor has been serving Puerto Rican cuisine in #Buffalo's Black Rock neighborhood for years. They've been planning to launch their own food truck. But someone intentionally set the food truck on fire. BFD have ruled the incident arson. C4A @news4buffalo 4/5/6 https://t.co/oeGSDsNPYX
HERDchronicles,2023-05-03,19:09:53,"#OTD in 1879, after two losses to open the season, the #Bisons won their first game as members of the National League. Hall of Famer Pud Galvin threw a complete game and went 3-for-4 at the plate in #Buffalo’s 6-4 win over Boston. https://t.co/VgwkC29zTt"
USFBaseball,2023-05-03,19:09:31,"#ProBull Orion Kerkering off to a great start!

#HornsUp 🤘 https://t.co/2XBJdrtbkA"
alvina_atkinson,2023-05-03,19:06:43,"Exciting addition to the Buffalo roster! #Buffalo #NFLDraft
Use my TEMU code! Code for code! ➡️126470340⬅️ https://t.co/fZA9EanK0x"
BeauKnowsHockey,2023-05-03,19:05:05,#hornsup let’s go Mav Fam! https://t.co/pxPYB5tvgg
UB_History,2023-05-03,19:05:00,"🎓Graduating History Students: 
Remember to RSVP for the Dept. of History Graduation and Awards Ceremony by May 5th! 
https://t.co/2U0f10tW71 #ubuffalo https://t.co/0kO0GQSPBk"
USFWGolf,2023-05-03,19:03:17,"Just your normal day at the office 🐊

#HornsUp🤘 https://t.co/Xu217Adg3w"
athompson630,2023-05-03,19:03:11,Going through airport security and TSA asks me if I’m downstate or upstate- neither my friend 😂 #buffalo
SeinfeldBuffalo,2023-05-03,19:00:01,"Jerry &amp; @mmigliore purchase @allwnynews, trash music library except for polka songs.
George &amp; @coachcant go door to door for ""the good guys"" running for board of education in OP.
Kramer &amp; Elaine &amp; @Kimmick86 begin planning tailgates for #BillsMafia 2023 season.
#Seinfeld #buffalo"
SeinfeldBuffalo,2023-05-03,18:53:43,"The gang helps others.
Jerry assists @stefondiggs in securing new contract w/ @ImagineStaffing.
George polishes @TheJoeBeamer's resume so he can get hired by @greggutfeld as script writer.
Kramer &amp; Elaine provides @mdkent3 advice on landing PR job at @Wegmans.
#Seinfeld #buffalo"
ProfHolloway,2023-05-03,18:42:45,"Yes he is. @jonathanlwalton is my cousin. And, yes. @EvelynnHammonds and I are more than sisterprof colleagues. And yes. Together we celebrated the installation of @SpelmanCollege's new prexy, #Buffalo's 14208 #HamlinPark homegirl -- President @HeleneGayle. https://t.co/a25xlyGWfN"
BenBrindise,2023-05-03,18:40:22,"come read your poems tonight at Caffe Aroma with our featured poet: @damianrucci 

#buffalo #poetrynightbflo https://t.co/MNLiJpTeL0"
advantagelumber,2023-05-03,18:37:05,"Our #BuffaloNY #sawmill just shipped out this order of #EnglishWalnut #AZEKDecking. Now’s the perfect time to start building your new #deck!
https://t.co/IROJxVAAlX
#timbertech #timbertechdecking #syntheticdecking #pvcdecking #timberteckazekdecking #plasticdecking #decking https://t.co/vLyTX6BOlY"
UBengineering,2023-05-03,18:37:00,"A new #UBuffalo-led study demonstrates that a graphene and boron nitride ""sandwich"" could vastly improve semiconductor chips. These chips are used to power everything from computers to cars. 💻🚘

Learn more: https://t.co/lvaV3euaLG
🥪🥪

#UBSEAS #UBEE"
USFXCTF,2023-05-03,18:35:33,"Just imagine the looks we received going through TSA with this!

*Desk for reference*

#HornsUp🤘 https://t.co/w4WWz68CvL"
ViktoriaKrista,2023-05-03,18:30:44,How CUTE is this??!! Traffic was briefly at a standstill on Main Street in #Buffalo so these two geese and their babies could safely cross the street ❤️  @SPECNews1BUF https://t.co/RZQcGxocbn
UBTheatreDance,2023-05-03,18:26:18,"It's time to meet CINDERELLA! Senior Music Theatre major Isabella Gomez-Barrientos stars in our production of RODGERS + HAMMERSTEIN'S classic folk tale.

https://t.co/KygagaiLzp

Tickets: https://t.co/VYCiFgNlqF and at the door!

#ubuffalo #ubthd #ubcas https://t.co/nyQoXYsbR9"
BillsNewsNow,2023-05-03,18:26:00,12 remaining free agents the Bills could target after NFL draft #BuffaloBillsFootball #BillsMafia #Buffalony #GoBills https://t.co/koo6Pd9W9k
BuffaloMassMob,2023-05-03,18:24:01,Buffalo Mass Mob 43 is less than 3 weeks away! Join US! #Buffalo #MassMob https://t.co/csoJ7ss0Nf
BillsNewsNow,2023-05-03,18:23:00,12 remaining free agents the Bills could target after NFL draft #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/MzbyNvuX6v
kevi85998,2023-05-03,18:22:47,"My girl was shocked when she found out I switched her vibrator with a taser.
#Buffalo"
BillsNewsNow,2023-05-03,18:21:00,Closer look at the contract details for new Bills running back Latavius Murray #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/bgqbBjU4cN
UBSchoolofLaw,2023-05-03,18:20:45,"UB School of Law proudly congratulates Karen T. Beltran ’05, appointed City Court Judge for the City of Yonkers by Yonkers Mayor Mike Spano.
#UBuffalo #UBuffaloLaw https://t.co/4o8x9vJJHH"
BHAZZMUSIC,2023-05-03,18:19:55,"Have you watched my new interview w/ official Buffalo Bills barber Jesse C? Watch it here: https://t.co/Ab7MvVVa5h 

We stand for the dreamers. We stand for the - in between.

#Motivation #fyp #buffalobills #joshallen #NeverGiveUp https://t.co/SmmKMU06EU"
HFISD_Longhorns,2023-05-03,18:17:15,"2023 Golden Girls Follies
#WeAreHFISD #HornsUp 
*Entire photo gallery can be found on our Facebook page at https://t.co/QYy9QLs6vR https://t.co/BHGSEYaCp6"
BuffMotivated,2023-05-03,18:17:06,"Jackson Mahomes arrested.
What is going on here with Mahomes lil brother?!
Thats not a good look for your police record.
#billsmafia #buffalobills #chiefs https://t.co/eIhNyrXEoi"
BillsNewsNow,2023-05-03,18:15:01,5 big AFC East questions: Does Aaron Rodgers shift the balance of power? Which team won the draft? #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/EF1ImLjWfF
Rich_Massaro,2023-05-03,18:12:05,"The @IvyLeague will be in BUFFALO 🦬.

Juiced to have @DartmouthFTBL with us for our International Prospect Camp 🌎.

#UBHornsUp | #ALL41 | #Bull2Mafi4 | #TheWoods https://t.co/GsccrMMLN8"
br0sint,2023-05-03,18:12:01,@ClownWorld_ This is what happens when #victims just want to record vs. #defend themselves. #Democrats in #Buffalo are just doing thes ame thing.
DurkinWeather,2023-05-03,18:05:13,"2:05 PM Temperature Check

#Buffalo - 44°
#Rochester - 45°
#Syracuse - 45°
#Binghamton - 44°
#Watertown - 45°
#Albany - 50°
#Poughkeepsie - 53°

Is it May 3rd or April 3rd?

#NYwx"
BadaBingBuffalo,2023-05-03,18:02:48,"Two for one Wine all day Wednesday
Happy Hour 4p-7p two for one drinks
#Humpday Fish Fry 
#42Chippewa #Buffalo
https://t.co/O4kx0qrEnM 716-853-BING https://t.co/ryS2wFyIog"
An7hon3,2023-05-03,18:01:16,@King_Hudson2 @USFFootball @EauGallieHC @CoachGolesh @CoachHoodie Crazy too see same HS 🤘🏽#HornsUp
itsrohitchouhan,2023-05-03,18:00:43,"N.F.L. Draft Picks 2023: All the Results From the First Round

#National #Arizona #Buffalo #Carolina #Chicago #Cleveland #Denver #Detroit #Green #Houston #Jacksonville #Kansas #Los #Miami #New #New #New #New #Philadelphia #Pittsburgh #San #Seattle https://t.co/pzXrp0Ycme"
deimeke03,2023-05-03,17:54:43,@USFFootball Super cool #USFFootball helmet designs being showcased for #WallpaperWednesday #HornsUp 🤘🏻| #ComeToTheBay | #StayInTheBay baby!!!
BillsNewsConso,2023-05-03,17:51:41,"Made these renderings of the new Buffalo Bills stadium coming soon... Who else is excited for it? 

#BuffaloBills #BillsMafia https://t.co/XFn7BPT5Ks"
ubcfa,2023-05-03,17:50:55,Thanks to everyone who came out for Spring into Art! We are so proud of all the #UBuffalo artists and performers that call the CFA home! https://t.co/wubQWIBZgO
mungus777,2023-05-03,17:46:06,@NigelSmith_25 @benresa1 #HornsUp
BuffaloCarousel,2023-05-03,17:41:22,"Today, May 6th, from 4pm until 6pm is our tune up and coffee ☕️ hour event! All are welcome, so head down to canal side today!

#buffalony #716buffalo #canalsidebuffalo"
FreyElectric,2023-05-03,17:36:28,"The Frey Electric team is in the process of installing 200+ exterior LED color changing lights and 100+ LED lights in the lobby. ⚡️

#Buffalo #Construction https://t.co/ruDxuciMgO"
itsrohitchouhan,2023-05-03,17:33:09,"N.F.L. Draft Picks 2023: All the Results From the First Round

#National #Arizona #Buffalo #Carolina #Chicago #Cleveland #Denver #Detroit #Green #Houston #Jacksonville #Kansas #Los #Miami #New #New #New #New #Philadelphia #Pittsburgh #San #Seattle https://t.co/8AR5Na6YXr"
USFBaseball,2023-05-03,17:30:00,"Moving on up!

@d_brutcher enters the weekend series at Memphis tied for seventh all-time in @USFAthletics history for career home runs.

#HornsUp 🤘 #CarryTheBoat https://t.co/xPm7cCxsie"
TCHSFB,2023-05-03,17:27:24,"Great having @CoachHoodie from @USFFootball at school today #ComeToTheBay #HornsUp 🤘

#WeAreTC 🐺🏈 #RecruitTC @TC__Athletics https://t.co/Yewfvo9cLl"
ipostnews,2023-05-03,17:24:12,"Reform, at last, is coming to @WesternOTB thanks to state budget deal. https://t.co/SN0ih19JkU #Buffalo #Niagara #WNY #Batavia #Rochester #NewYork #upstateNY"
USFHerd,2023-05-03,17:20:30,"@derrynorris4 @RobertSteegLife @DLineKP @Kylemink3112 @SCHawksFootball @trenchmenAC @RivalsFriedman @ChadSimmons_ Congratulations!
#ComeToTheBay | #CommitToUSF 
Come join the Green and Gold Stampede!
🫡🤘🏈🤘🐂✅
#GoBullsBaby | #HornsUp🤘
#USFTwitterHerd https://t.co/sEFJUMEOhr"
BillsNewsNow,2023-05-03,17:20:08,2023 NFL draft: The Athletic names Bills' class 8th best in league #BuffaloBillsFootball #BillsMafia #Buffalony #GoBills https://t.co/1pQOfeUoEO
USFHerd,2023-05-03,17:17:09,"@King_Hudson2 @Coach_Merritt @USFFootball @EauGallieHC @CoachGolesh @CoachHoodie Congratulations!
Welcome to the Green and Gold Stampede!
🫡🤘🏈🤘🐂✅
#GoBullsBaby | #HornsUp🤘
#ComeToTheBay | #CommitToUSF 
#USFTwitterHerd https://t.co/MBAWuKxK7P"
LipscombSB,2023-05-03,17:16:38,"Belding Bomb 💣

#IntoTheStorm ⛈️ | #HornsUp 🤘 https://t.co/wsldJNSCnL"
weather_buffalo,2023-05-03,17:15:09,"The warmth is coming!! 
#wxtwitter #Buffalo https://t.co/pD1AoMXa8p"
BillsNewsNow,2023-05-03,17:11:05,2023 NFL draft: The Athletic names Bills’ class 8th best in league #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/mt2efTPP4o
FredKilmartin80,2023-05-03,17:07:25,"Watch the @BuffaloBills newest running back, Latavius Murray's highlights from the 2022-23 season. 💯🔥

Video via. Bronco Highlights

#BuffaloBills #BillsMafia #LataviusMurray https://t.co/hgbCImOMBA"
FredKilmartin80,2023-05-03,17:06:13,"Watch the @BuffaloBills newest running back, Latavius Murray's highlights from the 2022 season. 💯🔥

Video via. Bronco Highlights

#BuffaloBills #BillsMafia #LataviusMurray https://t.co/EroxRYQzYv"
jalilmuhammad18,2023-05-03,17:04:11,Blessed to announce that I’ve just received an off from Buffalo🔵☑️ @TheSamuraiCoach @GCCC_FOOTBALL #UBhornsUP https://t.co/aK8seAXQTE
HERDchronicles,2023-05-03,17:03:03,"#OTD in 2013, Andy LaRoche drilled a double to centerfield to bring home Mauro Gomez in the bottom of the 11th inning to give the #Bisons a 4-3 walk-off win over Louisville #Buffalo https://t.co/P6GTaJObGt"
PallyG2025,2023-05-03,17:01:36,Two wins yesterday guaranteed us Regionals but a win today makes us Area CHAMPS! Come out and see us! #HornsUp #LetsGo @torosoftball https://t.co/H6kldsGdTG
USFXCTF,2023-05-03,17:00:01,"Ready for the post-season action on the Green and Gold!

Tickets for the @AmericanXCTrack Championships are on sale! Weekened and Day pass options are available.

🎟https://t.co/ZPsAtAxJ8H

Questions? Call 1-800-GOBULLS

#HornsUp🤘 https://t.co/LqYh7IXxsD"
DJShaw_WHS,2023-05-03,16:57:33,Congratulations to all of our student athletes that signed today! #HornsUp https://t.co/FroRexjUBj
brokenwagon25,2023-05-03,16:57:25,"So it’s been almost a week since the #NFLDraft2023, now can anyone tell me who the wiener was that announced the #BuffaloBills 3rd round pick? Also what genius decided that guy would be the perfect person to announce a a Bills pick???"
